project_id,payment_anomaly_score,payment_anomaly_percentile,is_payment_anomaly,payment_unverified_rate,payment_unverified_exposure,payment_smurfing_score,payment_velocity_ratio,payment_lumpiness_index,payment_timing_risk,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-000171,84.98,98.76,1,1.0,14688000.0,0.0002,0.8546,0.2222,0.0,75.0,UNVERIFIED_DISBURSEMENT_BURST,STATUTORY_CEILING_SMURFING,NONE
MPLADS-000172,63.81,85.56,0,0.0,0.0,0.0,1.3368,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-000173,2.25,3.22,0,0.0,0.0,0.0,0.8666,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000174,5.82,8.98,0,0.0,0.0,0.0,0.8979,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000175,66.19,87.92,0,1.0,3082000.0,0.0,0.8826,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000176,17.63,30.38,0,0.0,0.0,0.0,0.8545,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000177,21.4,35.7,0,0.0,0.0,0.0,0.9333,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000178,17.62,30.36,0,0.0,0.0,0.0,0.9308,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000179,12.14,20.7,0,0.0,0.0,0.0,0.8598,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000180,61.38,83.52,0,1.0,2457000.0,0.0,0.9461,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000181,70.03,90.98,0,0.0,0.0,0.0,0.9651,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-000182,66.0,87.72,0,0.0,0.0,0.0,0.8692,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-000183,9.84,16.42,0,0.0,0.0,0.0,0.8668,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000184,18.14,31.1,0,0.0,0.0,0.0,0.8978,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000185,9.49,15.76,0,0.0,0.0,0.0,0.8881,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000186,21.19,35.44,0,0.0,0.0,0.0,0.9774,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000187,23.38,38.32,0,0.0,0.0,0.0,0.881,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000188,26.14,41.76,0,0.0,0.0,0.0,0.8849,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000189,35.69,58.93,0,0.0,0.0,0.0,0.9741,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000190,7.75,12.52,0,0.0,0.0,0.0,0.9056,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000191,46.33,74.5,0,0.0,0.0,0.0,0.8545,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000192,20.9,35.08,0,0.0,0.0,0.0561,0.9197,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000193,23.22,38.14,0,0.0,0.0,0.0,0.8906,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000194,7.11,11.28,0,0.0,0.0,0.0,0.9262,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000195,29.02,46.34,0,0.0,0.0,0.0,0.9016,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000196,9.82,16.36,0,0.0,0.0,0.0,0.9791,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000197,1.83,2.56,0,0.0,0.0,0.0,0.9323,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000198,39.54,65.58,0,0.0,0.0,0.0,0.8942,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000199,61.74,83.74,0,0.0,0.0,0.0,0.8954,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-000200,36.56,60.48,0,0.0,0.0,0.0,0.8782,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000201,0.99,1.12,0,0.0,0.0,0.0,0.9269,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000202,72.85,92.58,0,1.0,3109000.0,0.0,1.0,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000203,34.87,57.4,0,0.0,0.0,0.0,0.9581,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000204,75.77,93.9,0,0.0,0.0,0.0,0.8681,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-000205,10.2,17.12,0,0.0,0.0,0.0,0.9194,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000206,12.84,22.1,0,0.0,0.0,0.0,0.9081,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000207,10.63,17.92,0,0.0,0.0,0.0,0.8551,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000208,10.38,17.44,0,0.0,0.0,0.0,0.9704,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000209,11.64,19.78,0,0.0,0.0,0.0,0.9093,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000210,71.51,91.86,0,0.0,0.0,0.0,0.89,0.2223,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-000211,14.02,24.38,0,0.0,0.0,0.0,0.9408,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000212,13.24,22.88,0,0.0,0.0,0.0,0.8529,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000213,67.08,88.68,0,0.0,0.0,0.0,0.9633,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-000214,29.55,47.38,0,0.0,0.0,0.0,0.8839,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000215,15.35,26.66,0,0.0,0.0,0.0,0.867,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000216,47.24,75.24,0,0.0,0.0,0.0,0.8596,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000217,37.6,62.36,0,0.0,0.0,0.0,0.9099,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000218,42.18,69.5,0,0.0,0.0,0.0,0.9793,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000219,5.35,8.16,0,0.0,0.0,0.0,0.9124,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000220,10.58,17.82,0,0.0,0.0,0.0,0.8714,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000221,58.47,81.76,0,0.0,0.0,0.0,0.9721,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000222,1.31,1.66,0,0.0,0.0,0.0,0.9479,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000223,53.98,79.16,0,0.0,0.0,0.0,0.9424,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000224,73.81,93.14,0,0.0,0.0,0.4636,0.8655,0.2222,0.231,25.0,STATUTORY_CEILING_SMURFING,PAYMENT_TIMING_ANOMALY,NONE
MPLADS-000225,32.54,53.1,0,0.0,0.0,0.0,0.9108,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000226,59.62,82.5,0,0.0,0.0,0.0,0.9268,0.2222,0.231,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000227,39.35,65.32,0,0.0,0.0,0.0,0.8797,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000228,2.2,3.14,0,0.0,0.0,0.0,0.9506,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000229,21.55,35.86,0,0.0,0.0,0.0,0.94,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000230,15.24,26.46,0,0.0,0.0,0.0018,0.961,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000231,79.18,95.84,1,1.0,964000.0,0.0,0.9405,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000232,38.1,63.26,0,0.0,0.0,0.0,0.8759,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000233,57.12,81.0,0,0.0,0.0,0.5437,0.9784,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000234,33.28,54.42,0,0.0,0.0,0.0,0.9229,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000235,33.3,54.46,0,0.0,0.0,0.0,0.8635,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000236,12.0,20.48,0,0.0,0.0,0.0,0.9652,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000237,14.68,25.56,0,0.0,0.0,0.0,0.8697,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000238,8.42,13.82,0,0.0,0.0,0.0,0.9519,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000239,11.22,18.96,0,0.0,0.0,0.0,0.9563,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000240,29.79,47.82,0,0.0,0.0,0.0,0.9068,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000241,0.65,0.68,0,0.0,0.0,0.0,0.9344,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000242,41.47,68.39,0,0.0,0.0,0.0,0.8854,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000243,8.47,13.9,0,0.0,0.0,0.0,0.9277,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000244,0.26,0.2,0,0.0,0.0,0.0,0.9355,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000245,32.67,53.34,0,0.0,0.0,0.0,0.8869,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000246,20.73,34.88,0,0.0,0.0,0.0,0.918,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000247,27.24,43.32,0,0.0,0.0,0.0,0.9428,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000248,76.42,94.36,0,1.0,2111000.0,0.0617,0.8648,0.2222,0.0,75.0,UNVERIFIED_DISBURSEMENT_BURST,STATUTORY_CEILING_SMURFING,NONE
MPLADS-000249,2.72,3.98,0,0.0,0.0,0.0,0.9752,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000250,83.61,98.22,1,1.0,648000.0,0.0,0.9803,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000251,12.97,22.36,0,0.0,0.0,0.0,0.9709,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000252,1.37,1.78,0,0.0,0.0,0.0,0.9545,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000253,32.15,52.38,0,0.0,0.0,0.0,0.9182,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000254,43.19,70.92,0,0.0,0.0,0.0,0.8848,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000255,80.23,96.42,1,1.0,524000.0,0.0,0.9458,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000256,2.98,4.32,0,0.0,0.0,0.0,0.8675,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000257,33.6,55.02,0,0.0,0.0,0.0,0.9367,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000258,73.51,92.88,0,1.0,2022000.0,0.0,0.9322,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000259,83.17,98.02,1,0.0,0.0,0.0,0.8909,0.25,0.3466,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-000260,9.67,16.1,0,0.0,0.0,0.0,0.9503,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000261,46.88,74.94,0,0.0,0.0,0.0,0.861,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000262,1.22,1.52,0,0.0,0.0,0.0,0.8975,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000263,53.19,78.76,0,0.0,0.0,0.0,0.9633,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000264,58.95,82.12,0,0.0,0.0,0.0,0.8732,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000265,18.97,32.44,0,0.0,0.0,0.0,0.8854,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000266,71.18,91.62,0,1.0,3230000.0,0.0,0.9276,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000267,73.55,92.92,0,1.0,1442000.0,0.0678,1.0,0.2223,0.0,75.0,UNVERIFIED_DISBURSEMENT_BURST,STATUTORY_CEILING_SMURFING,NONE
MPLADS-000268,16.1,27.86,0,0.0,0.0,0.0,0.9455,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000269,12.89,22.2,0,0.0,0.0,0.0,0.8872,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000270,21.48,35.76,0,0.0,0.0,0.0,0.9451,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000271,73.17,92.8,0,1.0,2935000.0,0.0,0.8851,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000272,20.33,34.3,0,0.0,0.0,0.0,0.8882,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000273,77.96,95.24,1,1.0,706000.0,0.0,0.8971,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000274,9.41,15.62,0,0.0,0.0,0.0,0.9139,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000275,34.61,56.9,0,0.0,0.0,0.0,0.9512,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000276,45.75,73.96,0,0.0,0.0,0.4636,0.9272,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000277,25.92,41.42,0,0.0,0.0,0.0,0.8651,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000278,1.36,1.76,0,0.0,0.0,0.0,0.8907,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000279,72.51,92.4,0,0.0,0.0,0.6308,0.9478,0.2222,0.231,25.0,STATUTORY_CEILING_SMURFING,PAYMENT_TIMING_ANOMALY,NONE
MPLADS-000280,23.09,37.96,0,0.0,0.0,0.0,0.9553,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000281,36.04,59.56,0,0.0,0.0,0.0091,0.8584,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000282,83.37,98.08,1,0.0,0.0,0.0,0.9149,0.25,0.3466,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-000283,18.68,31.98,0,0.0,0.0,0.0,0.9512,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000284,11.92,20.32,0,0.0,0.0,0.0,0.8647,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000285,2.94,4.28,0,0.0,0.0,0.0,0.96,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000286,7.23,11.5,0,0.0,0.0,0.0,0.9798,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000287,67.97,89.4,0,0.0,0.0,0.0,0.9641,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-000288,76.4,94.34,0,1.0,11187000.0,0.0,0.879,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000289,13.23,22.86,0,0.0,0.0,0.0,0.9069,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000290,6.36,9.94,0,0.0,0.0,0.0,0.8869,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000291,16.84,29.12,0,0.0,0.0,0.0,0.9221,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000292,6.58,10.34,0,0.0,0.0,0.0,0.931,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000293,23.18,38.08,0,0.0,0.0,0.0,0.9429,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000294,51.61,77.82,0,0.0,0.0,0.0,0.9295,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000295,45.57,73.76,0,0.0,0.0,0.0,0.8626,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000296,14.96,26.04,0,0.0,0.0,0.0,0.9664,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000297,17.55,30.24,0,0.0,0.0,0.0,0.9477,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000298,68.5,89.88,0,0.0,0.0,0.8148,1.3788,0.2222,0.0,25.0,STATUTORY_CEILING_SMURFING,NONE,NONE
MPLADS-000299,45.21,73.34,0,0.0,0.0,0.0,0.8637,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000300,42.72,70.22,0,0.0,0.0,0.0,0.8862,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000301,35.52,58.62,0,0.0,0.0,0.0,0.896,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000302,49.59,76.76,0,0.0,0.0,0.0,0.9745,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000303,35.18,57.98,0,0.0,0.0,0.0,0.8781,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000304,38.21,63.46,0,0.0,0.0,0.0,0.9616,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000305,63.1,84.9,0,1.0,2234000.0,0.0,0.853,0.2222,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000306,28.59,45.52,0,0.0,0.0,0.0,0.8503,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000307,47.86,75.7,0,0.0,0.0,0.0,0.978,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000308,6.73,10.6,0,0.0,0.0,0.0,0.9119,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000309,28.09,44.62,0,0.0,0.0,0.0,0.9203,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000310,38.77,64.38,0,0.0,0.0,0.0,0.8818,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000311,16.64,28.8,0,0.0,0.0,0.0,0.975,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000312,28.07,44.58,0,0.0,0.0,0.0,0.9391,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000313,84.51,98.58,1,1.0,458000.0,0.0,1.0,0.25,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000314,9.45,15.68,0,0.0,0.0,0.0,0.9282,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000315,11.37,19.27,0,0.0,0.0,0.0,0.9496,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000316,59.4,82.38,0,0.0,0.0,0.0,0.9583,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000317,27.68,43.98,0,0.0,0.0,0.0,0.9006,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000318,34.3,56.34,0,0.0,0.0,0.0,0.9082,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000319,21.12,35.34,0,0.0,0.0,0.0,0.9765,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000320,80.04,96.32,1,0.0,0.0,0.0,1.5008,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-000321,24.81,40.12,0,0.0,0.0,0.0,0.9446,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000322,43.93,71.86,0,0.0,0.0,0.0,0.8655,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000323,17.43,30.06,0,0.0,0.0,0.0,0.9677,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000324,5.63,8.62,0,0.0,0.0,0.0,0.8605,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000325,7.2,11.44,0,0.0,0.0,0.0018,0.9137,0.2222,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000326,12.29,21.02,0,0.0,0.0,0.0,0.9402,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000327,68.85,90.16,0,0.0,0.0,0.0,1.3741,0.25,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-000328,62.61,84.48,0,0.0,0.0,0.0,0.503,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-000329,60.53,83.06,0,0.0,0.0,0.0,0.9661,0.2222,0.231,0.0,PAYMENT_TIMING_ANOMALY,NONE,NONE
MPLADS-000330,83.62,98.24,1,1.0,1079000.0,0.0,0.9686,0.2223,0.0,50.0,UNVERIFIED_DISBURSEMENT_BURST,NONE,NONE
MPLADS-000331,42.41,69.8,0,0.0,0.0,0.0,0.9637,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000332,22.5,37.18,0,0.0,0.0,0.0,0.9441,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000333,67.13,88.72,0,0.0,0.0,0.7354,1.4873,0.2222,0.0,25.0,STATUTORY_CEILING_SMURFING,NONE,NONE
MPLADS-000334,21.01,35.22,0,0.0,0.0,0.0678,0.9459,0.2223,0.0,25.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000335,42.0,69.18,0,0.0,0.0,0.0,0.8705,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000336,35.07,57.8,0,0.0,0.0,0.0,0.8928,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000337,67.35,88.92,0,0.0,0.0,0.0,0.8714,0.2222,0.0,0.0,ELEVATED_PAYMENT_VOLATILITY,NONE,NONE
MPLADS-000338,14.28,24.86,0,0.0,0.0,0.0,0.8978,0.2223,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000339,10.91,18.42,0,0.0,0.0,0.0,0.8538,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000340,10.11,16.94,0,0.0,0.0,0.0,0.9327,0.2222,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
MPLADS-000341,40.1,66.46,0,0.0,0.0,0.0,0.9413,0.25,0.0,0.0,NORMAL_DISBURSEMENT_SCHEDULE,NONE,NONE
