project_id,payment_count,total_paid,average_payment,median_payment,min_payment,max_payment,payment_amount_std,first_payment_date,last_payment_date,payment_span_days,average_days_between_payments,median_days_between_payments,payment_interval_std,payment_velocity_mean,payment_velocity_max,payment_frequency_mean,payment_concentration_max,duplicate_payment_count,duplicate_payment_rate,payment_timing_anomaly_count,payment_timing_anomaly_rate,unverified_payment_count,unverified_payment_rate,round_number_payment_count,round_number_payment_rate,final_installment_count,final_installment_amount,final_installment_share
MPLADS-000109,2,615000.0,307500.0,307500.0,307500.0,307500.0,0.0,2023-12-04,2024-01-12,39,39.0,39.0,0.0,10250.0,10250.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,307500.0,0.5
MPLADS-000110,2,757000.0,378500.0,378500.0,378500.0,378500.0,0.0,2023-09-18,2023-10-26,38,38.0,38.0,0.0,8411.11,8411.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,378500.0,0.5
MPLADS-000111,3,1330000.0,443333.33,443300.0,443300.0,443400.0,57.74,2023-09-29,2024-01-19,112,56.0,56.0,0.0,8866.67,8868.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,443400.0,0.3334
MPLADS-000112,3,10070000.0,3356666.67,3356700.0,3356600.0,3356700.0,57.74,2022-11-11,2023-02-18,99,49.5,49.5,0.71,62937.5,62938.12,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3356600.0,0.3333
MPLADS-000113,3,1536000.0,512000.0,512000.0,512000.0,512000.0,0.0,2022-07-01,2022-10-06,97,48.5,48.5,0.71,12800.0,12800.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,512000.0,0.3333
MPLADS-000114,2,671000.0,335500.0,335500.0,335500.0,335500.0,0.0,2022-06-27,2022-08-05,39,39.0,39.0,0.0,7455.56,7455.56,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,335500.0,0.5
MPLADS-000115,3,2002000.0,667333.33,667300.0,667300.0,667400.0,57.74,2022-08-22,2022-12-14,114,57.0,57.0,0.0,11122.22,11123.33,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,667400.0,0.3334
MPLADS-000116,2,366000.0,183000.0,183000.0,183000.0,183000.0,0.0,2022-08-03,2022-09-05,33,33.0,33.0,0.0,6100.0,6100.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,183000.0,0.5
MPLADS-000117,3,1935000.0,645000.0,645000.0,645000.0,645000.0,0.0,2023-06-09,2023-09-20,103,51.5,51.5,0.71,12093.75,12093.75,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,645000.0,0.3333
MPLADS-000118,3,3257000.0,1085666.67,1085700.0,1085600.0,1085700.0,57.74,2022-06-26,2022-11-21,148,74.0,74.0,0.0,15509.52,15510.0,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1085600.0,0.3333
MPLADS-000119,3,2910000.0,970000.0,970000.0,970000.0,970000.0,0.0,2022-07-06,2022-11-03,120,60.0,60.0,0.0,19400.0,19400.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,970000.0,0.3333
MPLADS-000120,3,3165000.0,1055000.0,1055000.0,1055000.0,1055000.0,0.0,2024-03-17,2024-07-31,136,68.0,68.0,0.0,17583.33,17583.33,60.0,0.3333,0,0.0,1,0.3333,3,1.0,0,0.0,1,1055000.0,0.3333
MPLADS-000121,3,1449000.0,483000.0,483000.0,483000.0,483000.0,0.0,2023-08-03,2023-11-07,96,48.0,48.0,0.0,12075.0,12075.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,483000.0,0.3333
MPLADS-000122,3,2308000.0,769333.33,769300.0,769300.0,769400.0,57.74,2024-05-30,2025-12-11,560,280.0,280.0,0.0,10990.48,10991.43,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,769400.0,0.3334
MPLADS-000123,3,2012000.0,670666.67,670700.0,670600.0,670700.0,57.74,2022-11-03,2023-02-08,97,48.5,48.5,0.71,12575.0,12575.62,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,670600.0,0.3333
MPLADS-000124,2,927000.0,463500.0,463500.0,463500.0,463500.0,0.0,2023-04-23,2023-06-06,44,44.0,44.0,0.0,10300.0,10300.0,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,463500.0,0.5
MPLADS-000125,3,3913000.0,1304333.33,1304300.0,1304300.0,1304400.0,57.74,2023-12-27,2024-05-13,138,69.0,69.0,0.0,18633.34,18634.29,70.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,1304400.0,0.3334
MPLADS-000126,2,371000.0,185500.0,185500.0,185500.0,185500.0,0.0,2023-06-13,2023-07-10,27,27.0,27.0,0.0,6183.33,6183.33,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,185500.0,0.5
MPLADS-000127,3,13768000.0,4589333.33,4589300.0,4589300.0,4589400.0,57.74,2022-09-12,2023-02-01,142,71.0,71.0,0.0,65561.91,65562.86,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4589400.0,0.3333
MPLADS-000128,3,1834000.0,611333.33,611300.0,611300.0,611400.0,57.74,2023-05-11,2023-06-13,33,16.5,16.5,0.71,30566.67,30570.0,20.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,611400.0,0.3334
MPLADS-000129,3,2345000.0,781666.67,781700.0,781600.0,781700.0,57.74,2022-06-02,2022-09-07,97,48.5,48.5,0.71,14656.25,14656.88,53.3,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,781600.0,0.3333
MPLADS-000130,2,557000.0,278500.0,278500.0,278500.0,278500.0,0.0,2023-04-13,2023-06-03,51,51.0,51.0,0.0,6188.89,6188.89,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,278500.0,0.5
MPLADS-000131,3,2369000.0,789666.67,789700.0,789600.0,789700.0,57.74,2024-01-04,2024-04-19,106,53.0,53.0,0.0,15793.33,15794.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,789600.0,0.3333
MPLADS-000132,3,2229000.0,743000.0,743000.0,743000.0,743000.0,0.0,2023-07-26,2023-11-17,114,57.0,57.0,0.0,12383.33,12383.33,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,743000.0,0.3333
MPLADS-000133,3,1326000.0,442000.0,442000.0,442000.0,442000.0,0.0,2022-03-21,2022-06-21,92,46.0,46.0,0.0,8840.0,8840.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,442000.0,0.3333
MPLADS-000134,3,2074000.0,691333.33,691300.0,691300.0,691400.0,57.74,2023-09-27,2024-02-10,136,68.0,68.0,0.0,11522.22,11523.33,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,691400.0,0.3334
MPLADS-000135,3,1268000.0,422666.67,422700.0,422600.0,422700.0,57.74,2023-02-17,2023-05-16,88,44.0,44.0,0.0,10566.67,10567.5,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,422600.0,0.3333
MPLADS-000136,3,1936000.0,645333.33,645300.0,645300.0,645400.0,57.74,2022-08-10,2022-12-22,134,67.0,67.0,0.0,10755.56,10756.67,60.0,0.3334,0,0.0,0,0.0,3,1.0,0,0.0,1,645400.0,0.3334
MPLADS-000137,3,1248000.0,416000.0,416000.0,416000.0,416000.0,0.0,2022-08-05,2022-11-06,93,46.5,46.5,0.71,8320.0,8320.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,416000.0,0.3333
MPLADS-000138,3,2005000.0,668333.33,668300.0,668300.0,668400.0,57.74,2023-03-14,2023-07-26,134,67.0,67.0,0.0,11138.89,11140.0,60.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,668400.0,0.3334
MPLADS-000139,3,3052000.0,1017333.33,1017300.0,1017300.0,1017400.0,57.74,2023-02-13,2023-06-27,134,67.0,67.0,0.0,16955.56,16956.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,1017400.0,0.3334
MPLADS-000140,3,1541000.0,513666.67,513700.0,513600.0,513700.0,57.74,2023-04-04,2023-08-02,120,60.0,60.0,0.0,9631.25,9631.88,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,513600.0,0.3333
MPLADS-000141,2,670000.0,335000.0,335000.0,335000.0,335000.0,0.0,2023-12-19,2024-02-02,45,45.0,45.0,0.0,7444.44,7444.44,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,335000.0,0.5
MPLADS-000142,3,1020000.0,340000.0,340000.0,340000.0,340000.0,0.0,2022-06-30,2022-10-17,109,54.5,54.5,0.71,6800.0,6800.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,340000.0,0.3333
MPLADS-000143,3,1946000.0,648666.67,648700.0,648600.0,648700.0,57.74,2023-11-15,2024-02-04,81,40.5,40.5,0.71,16216.67,16217.5,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,648600.0,0.3333
MPLADS-000144,2,482000.0,241000.0,241000.0,241000.0,241000.0,0.0,2022-11-14,2023-01-11,58,58.0,58.0,0.0,5355.56,5355.56,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,241000.0,0.5
MPLADS-000145,3,1617000.0,539000.0,539000.0,539000.0,539000.0,0.0,2023-08-12,2023-11-06,86,43.0,43.0,0.0,13475.0,13475.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,539000.0,0.3333
MPLADS-000146,3,1947000.0,649000.0,649000.0,649000.0,649000.0,0.0,2023-12-01,2024-02-25,86,43.0,43.0,0.0,16225.0,16225.0,40.0,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,649000.0,0.3333
MPLADS-000147,2,706000.0,353000.0,353000.0,353000.0,353000.0,0.0,2023-10-24,2023-12-13,50,50.0,50.0,0.0,7844.44,7844.44,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,353000.0,0.5
MPLADS-000148,3,3151000.0,1050333.33,1050300.0,1050300.0,1050400.0,57.74,2022-11-04,2023-03-23,139,69.5,69.5,0.71,15004.76,15005.71,70.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,1050400.0,0.3334
MPLADS-000149,3,2356000.0,785333.33,785300.0,785300.0,785400.0,57.74,2022-08-24,2022-11-28,96,48.0,48.0,0.0,19633.33,19635.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,785400.0,0.3334
MPLADS-000150,3,1784000.0,594666.67,594700.0,594600.0,594700.0,57.74,2024-02-12,2024-06-20,129,64.5,64.5,0.71,9911.11,9911.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,594600.0,0.3333
MPLADS-000151,2,561000.0,280500.0,280500.0,280500.0,280500.0,0.0,2022-06-24,2022-08-10,47,47.0,47.0,0.0,6233.33,6233.33,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,280500.0,0.5
MPLADS-000152,2,416000.0,208000.0,208000.0,208000.0,208000.0,0.0,2023-12-24,2024-01-22,29,29.0,29.0,0.0,6933.33,6933.33,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,208000.0,0.5
MPLADS-000153,2,663000.0,331500.0,331500.0,331500.0,331500.0,0.0,2022-10-13,2022-11-25,43,43.0,43.0,0.0,11050.0,11050.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,331500.0,0.5
MPLADS-000154,3,11247000.0,3749000.0,3749000.0,3749000.0,3749000.0,0.0,2024-02-12,2024-11-21,283,141.5,141.5,0.71,28117.5,28117.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3749000.0,0.3333
MPLADS-000155,3,15797000.0,5265666.67,5265700.0,5265600.0,5265700.0,57.74,2023-01-12,2023-10-25,286,143.0,143.0,0.0,39492.5,39492.75,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,5265600.0,0.3333
MPLADS-000156,3,12261000.0,4087000.0,4087000.0,4087000.0,4087000.0,0.0,2023-05-01,2023-08-09,100,50.0,50.0,0.0,76631.25,76631.25,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4087000.0,0.3333
MPLADS-000157,3,15741000.0,5247000.0,5247000.0,5247000.0,5247000.0,0.0,2022-06-09,2023-02-25,261,130.5,130.5,0.71,39352.5,39352.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,5247000.0,0.3333
MPLADS-000158,3,2552000.0,850666.67,850700.0,850600.0,850700.0,57.74,2022-05-21,2022-09-02,104,52.0,52.0,0.0,15950.0,15950.62,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,850600.0,0.3333
MPLADS-000159,3,1034000.0,344666.67,344700.0,344600.0,344700.0,57.74,2023-02-21,2023-06-23,122,61.0,61.0,0.0,6893.33,6894.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,344600.0,0.3333
MPLADS-000160,3,1728000.0,576000.0,576000.0,576000.0,576000.0,0.0,2022-11-16,2023-02-22,98,49.0,49.0,0.0,11520.0,11520.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,576000.0,0.3333
MPLADS-000161,3,11938000.0,3979333.33,3979300.0,3979300.0,3979400.0,57.74,2023-04-16,2024-01-22,281,140.5,140.5,0.71,29845.0,29845.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3979400.0,0.3333
MPLADS-000162,3,2423000.0,807666.67,807700.0,807600.0,807700.0,57.74,2023-05-27,2023-09-16,112,56.0,56.0,0.0,15143.75,15144.38,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,807600.0,0.3333
MPLADS-000163,2,426000.0,213000.0,213000.0,213000.0,213000.0,0.0,2023-11-03,2023-12-13,40,40.0,40.0,0.0,7100.0,7100.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,213000.0,0.5
MPLADS-000164,2,560000.0,280000.0,280000.0,280000.0,280000.0,0.0,2022-10-24,2022-12-04,41,41.0,41.0,0.0,6222.22,6222.22,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,280000.0,0.5
MPLADS-000165,3,2756000.0,918666.67,918700.0,918600.0,918700.0,57.74,2023-05-19,2023-09-08,112,56.0,56.0,0.0,15311.11,15311.67,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,918600.0,0.3333
MPLADS-000166,3,1794000.0,598000.0,598000.0,598000.0,598000.0,0.0,2023-11-20,2024-10-05,320,160.0,160.0,0.0,14950.0,14950.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,598000.0,0.3333
MPLADS-000167,3,1327000.0,442333.33,442300.0,442300.0,442400.0,57.74,2024-01-06,2024-03-20,74,37.0,37.0,0.0,11058.33,11060.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,442400.0,0.3334
MPLADS-000168,3,2983000.0,994333.33,994300.0,994300.0,994400.0,57.74,2023-02-06,2023-06-20,134,67.0,67.0,0.0,14204.76,14205.71,70.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,994400.0,0.3334
MPLADS-000169,3,1114000.0,371333.33,371300.0,371300.0,371400.0,57.74,2023-08-11,2023-11-05,86,43.0,43.0,0.0,9283.33,9285.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,371400.0,0.3334
MPLADS-000170,3,1679000.0,559666.67,559700.0,559600.0,559700.0,57.74,2023-05-14,2023-08-25,103,51.5,51.5,0.71,10493.75,10494.38,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,559600.0,0.3333
MPLADS-000171,3,14688000.0,4896000.0,4896000.0,4896000.0,4896000.0,0.0,2022-09-19,2023-06-19,273,136.5,136.5,0.71,36720.0,36720.0,133.3,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,4896000.0,0.3333
MPLADS-000172,3,17366000.0,5788666.67,5788700.0,5788600.0,5788700.0,57.74,2023-02-12,2023-11-07,268,134.0,134.0,0.0,43415.0,43415.25,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,5788600.0,0.3333
MPLADS-000173,3,2663000.0,887666.67,887700.0,887600.0,887700.0,57.74,2022-08-20,2022-12-22,124,62.0,62.0,0.0,14794.44,14795.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,887600.0,0.3333
MPLADS-000174,3,1698000.0,566000.0,566000.0,566000.0,566000.0,0.0,2023-07-31,2023-11-20,112,56.0,56.0,0.0,11320.0,11320.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,566000.0,0.3333
MPLADS-000175,3,3082000.0,1027333.33,1027300.0,1027300.0,1027400.0,57.74,2022-06-23,2022-10-31,130,65.0,65.0,0.0,17122.22,17123.33,60.0,0.3334,0,0.0,0,0.0,3,1.0,0,0.0,1,1027400.0,0.3334
MPLADS-000176,3,1779000.0,593000.0,593000.0,593000.0,593000.0,0.0,2023-11-14,2024-03-06,113,56.5,56.5,0.71,11118.75,11118.75,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,593000.0,0.3333
MPLADS-000177,3,1624000.0,541333.33,541300.0,541300.0,541400.0,57.74,2022-06-01,2022-09-26,117,58.5,58.5,0.71,10150.0,10151.25,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,541400.0,0.3334
MPLADS-000178,3,1748000.0,582666.67,582700.0,582600.0,582700.0,57.74,2024-02-02,2024-06-23,142,71.0,71.0,0.0,9711.11,9711.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,582600.0,0.3333
MPLADS-000179,3,1699000.0,566333.33,566300.0,566300.0,566400.0,57.74,2023-08-11,2023-11-21,102,51.0,51.0,0.0,14158.33,14160.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,566400.0,0.3334
MPLADS-000180,3,2457000.0,819000.0,819000.0,819000.0,819000.0,0.0,2024-01-27,2024-06-09,134,67.0,67.0,0.0,13650.0,13650.0,60.0,0.3333,0,0.0,0,0.0,3,1.0,0,0.0,1,819000.0,0.3333
MPLADS-000181,3,1273000.0,424333.33,424300.0,424300.0,424400.0,57.74,2024-01-03,2024-05-05,123,61.5,61.5,0.71,8486.67,8488.0,50.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,424400.0,0.3334
MPLADS-000182,3,2644000.0,881333.33,881300.0,881300.0,881400.0,57.74,2022-12-06,2023-03-30,114,57.0,57.0,0.0,16525.0,16526.25,53.3,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,881400.0,0.3334
MPLADS-000183,3,2532000.0,844000.0,844000.0,844000.0,844000.0,0.0,2024-02-02,2024-07-13,162,81.0,81.0,0.0,12057.14,12057.14,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,844000.0,0.3333
MPLADS-000184,3,3917000.0,1305666.67,1305700.0,1305600.0,1305700.0,57.74,2022-04-22,2022-09-08,139,69.5,69.5,0.71,18652.38,18652.86,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1305600.0,0.3333
MPLADS-000185,3,1667000.0,555666.67,555700.0,555600.0,555700.0,57.74,2023-08-12,2023-12-10,120,60.0,60.0,0.0,11113.33,11114.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,555600.0,0.3333
MPLADS-000186,3,3329000.0,1109666.67,1109700.0,1109600.0,1109700.0,57.74,2023-03-20,2023-08-20,153,76.5,76.5,0.71,15852.38,15852.86,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1109600.0,0.3333
MPLADS-000187,3,1681000.0,560333.33,560300.0,560300.0,560400.0,57.74,2023-02-23,2023-06-20,117,58.5,58.5,0.71,9338.89,9340.0,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,560400.0,0.3334
MPLADS-000188,3,1591000.0,530333.33,530300.0,530300.0,530400.0,57.74,2023-06-05,2023-08-19,75,37.5,37.5,0.71,13258.33,13260.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,530400.0,0.3334
MPLADS-000189,2,829000.0,414500.0,414500.0,414500.0,414500.0,0.0,2023-02-11,2023-03-31,48,48.0,48.0,0.0,9211.11,9211.11,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,414500.0,0.5
MPLADS-000190,3,2476000.0,825333.33,825300.0,825300.0,825400.0,57.74,2022-09-03,2022-12-16,104,52.0,52.0,0.0,15475.0,15476.25,53.3,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,825400.0,0.3334
MPLADS-000191,3,14427000.0,4809000.0,4809000.0,4809000.0,4809000.0,0.0,2022-11-09,2023-08-07,271,135.5,135.5,0.71,36067.5,36067.5,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4809000.0,0.3333
MPLADS-000192,3,2244000.0,748000.0,748000.0,748000.0,748000.0,0.0,2023-02-01,2023-06-18,137,68.5,68.5,0.71,10685.71,10685.71,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,748000.0,0.3333
MPLADS-000193,3,1066000.0,355333.33,355300.0,355300.0,355400.0,57.74,2023-08-18,2023-11-19,93,46.5,46.5,0.71,7106.67,7108.0,50.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,355400.0,0.3334
MPLADS-000194,3,2084000.0,694666.67,694700.0,694600.0,694700.0,57.74,2022-10-28,2023-01-28,92,46.0,46.0,0.0,17366.67,17367.5,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,694600.0,0.3333
MPLADS-000195,2,944000.0,472000.0,472000.0,472000.0,472000.0,0.0,2023-03-28,2023-05-16,49,49.0,49.0,0.0,10488.89,10488.89,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,472000.0,0.5
MPLADS-000196,3,3468000.0,1156000.0,1156000.0,1156000.0,1156000.0,0.0,2023-04-25,2023-09-16,144,72.0,72.0,0.0,16514.29,16514.29,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,1156000.0,0.3333
MPLADS-000197,3,2135000.0,711666.67,711700.0,711600.0,711700.0,57.74,2022-07-22,2022-11-21,122,61.0,61.0,0.0,11861.11,11861.67,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,711600.0,0.3333
MPLADS-000198,2,558000.0,279000.0,279000.0,279000.0,279000.0,0.0,2022-12-24,2023-01-19,26,26.0,26.0,0.0,9300.0,9300.0,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,279000.0,0.5
MPLADS-000199,3,2046000.0,682000.0,682000.0,682000.0,682000.0,0.0,2023-07-27,2023-09-13,48,24.0,24.0,0.0,34100.0,34100.0,20.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,682000.0,0.3333
MPLADS-000200,3,7146000.0,2382000.0,2382000.0,2382000.0,2382000.0,0.0,2023-05-21,2023-09-13,115,57.5,57.5,0.71,44662.5,44662.5,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,2382000.0,0.3333
MPLADS-000201,3,1737000.0,579000.0,579000.0,579000.0,579000.0,0.0,2023-11-26,2024-04-02,128,64.0,64.0,0.0,10856.25,10856.25,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,579000.0,0.3333
MPLADS-000202,3,3109000.0,1036333.33,1036300.0,1036300.0,1036400.0,57.74,2022-04-15,2022-08-13,120,60.0,60.0,0.0,17272.22,17273.33,60.0,0.3334,0,0.0,0,0.0,3,1.0,0,0.0,1,1036400.0,0.3334
MPLADS-000203,2,731000.0,365500.0,365500.0,365500.0,365500.0,0.0,2023-02-02,2023-03-30,56,56.0,56.0,0.0,8122.22,8122.22,45.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,365500.0,0.5
MPLADS-000204,3,13032000.0,4344000.0,4344000.0,4344000.0,4344000.0,0.0,2023-03-23,2023-12-12,264,132.0,132.0,0.0,32580.0,32580.0,133.3,0.3333,0,0.0,1,0.3333,0,0.0,0,0.0,1,4344000.0,0.3333
MPLADS-000205,3,2134000.0,711333.33,711300.0,711300.0,711400.0,57.74,2024-02-20,2024-05-18,88,44.0,44.0,0.0,17783.33,17785.0,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,711400.0,0.3334
MPLADS-000206,3,1808000.0,602666.67,602700.0,602600.0,602700.0,57.74,2022-10-15,2023-01-21,98,49.0,49.0,0.0,15066.67,15067.5,40.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,602600.0,0.3333
MPLADS-000207,3,2584000.0,861333.33,861300.0,861300.0,861400.0,57.74,2023-11-06,2024-03-23,138,69.0,69.0,0.0,14355.56,14356.67,60.0,0.3334,0,0.0,0,0.0,0,0.0,0,0.0,1,861400.0,0.3334
MPLADS-000208,3,1539000.0,513000.0,513000.0,513000.0,513000.0,0.0,2023-10-20,2024-02-17,120,60.0,60.0,0.0,10260.0,10260.0,50.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,513000.0,0.3333
MPLADS-000209,3,2718000.0,906000.0,906000.0,906000.0,906000.0,0.0,2023-02-09,2023-06-06,117,58.5,58.5,0.71,15100.0,15100.0,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,906000.0,0.3333
MPLADS-000210,3,1844000.0,614666.67,614700.0,614600.0,614700.0,57.74,2024-03-08,2024-11-03,240,120.0,120.0,0.0,15366.67,15367.5,40.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,614600.0,0.3333
MPLADS-000211,3,2828000.0,942666.67,942700.0,942600.0,942700.0,57.74,2022-07-10,2022-11-30,143,71.5,71.5,0.71,15711.11,15711.67,60.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,942600.0,0.3333
MPLADS-000212,3,1653000.0,551000.0,551000.0,551000.0,551000.0,0.0,2023-08-15,2023-11-15,92,46.0,46.0,0.0,13775.0,13775.0,40.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,551000.0,0.3333
MPLADS-000213,3,2071000.0,690333.33,690300.0,690300.0,690400.0,57.74,2023-03-30,2023-06-28,90,45.0,45.0,0.0,17258.33,17260.0,40.0,0.3334,0,0.0,1,0.3333,0,0.0,0,0.0,1,690400.0,0.3334
MPLADS-000214,3,11690000.0,3896666.67,3896700.0,3896600.0,3896700.0,57.74,2022-06-01,2022-10-25,146,73.0,73.0,0.0,55666.66,55667.14,70.0,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,3896600.0,0.3333
MPLADS-000215,3,2340000.0,780000.0,780000.0,780000.0,780000.0,0.0,2022-08-19,2022-12-16,119,59.5,59.5,0.71,14625.0,14625.0,53.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,780000.0,0.3333
MPLADS-000216,3,13326000.0,4442000.0,4442000.0,4442000.0,4442000.0,0.0,2022-10-20,2023-07-04,257,128.5,128.5,0.71,33315.0,33315.0,133.3,0.3333,0,0.0,0,0.0,0,0.0,0,0.0,1,4442000.0,0.3333
MPLADS-000217,2,424000.0,212000.0,212000.0,212000.0,212000.0,0.0,2024-01-19,2024-02-14,26,26.0,26.0,0.0,7066.67,7066.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,212000.0,0.5
MPLADS-000218,2,472000.0,236000.0,236000.0,236000.0,236000.0,0.0,2022-06-19,2022-07-22,33,33.0,33.0,0.0,7866.67,7866.67,30.0,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,236000.0,0.5
