project_id,progress_anomaly_score,progress_anomaly_percentile,is_progress_anomaly,financial_minus_physical_progress,latest_physical_progress,latest_financial_progress,duration_overrun_days,ghost_work_index,execution_stall_score,baseline1_score,primary_reason,secondary_reason,tertiary_reason
MPLADS-000175,80.88,96.5,1,0.5,87.8,88.3,14.0,0.0,0.004,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-000176,15.82,29.14,0,-4.1,89.5,85.4,9.0,0.0,0.0017,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000177,0.64,0.3,0,5.7,87.6,93.3,15.0,0.0,0.0034,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000178,36.51,66.74,0,-6.7,99.8,93.1,33.0,0.0,0.0087,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000179,22.32,41.98,0,-1.8,87.8,86.0,32.0,0.0,0.0049,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000180,69.03,89.78,0,63.8,30.8,94.6,21.0,0.0,0.0267,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000181,25.66,48.38,0,12.0,84.5,96.5,34.0,0.0,0.0094,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000182,13.43,24.22,0,-10.1,97.0,86.9,10.0,0.0,0.0016,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000183,28.37,53.24,0,-0.1,86.8,86.7,32.0,0.0,0.0146,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000184,5.37,7.98,0,7.9,81.9,89.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000185,20.61,38.7,0,-6.3,95.1,88.8,30.0,0.0,0.0059,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000186,29.64,55.36,0,23.9,73.8,97.7,19.0,0.0,0.0104,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000187,8.99,15.1,0,-2.4,90.5,88.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000188,32.69,60.48,0,-9.7,98.2,88.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000189,40.81,73.2,0,26.4,71.0,97.4,6.0,0.0,0.0004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000190,4.18,5.7,0,10.9,79.7,90.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000191,36.78,67.22,0,3.1,82.4,85.5,6.0,0.0,0.006,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000192,24.52,46.28,0,16.9,75.1,92.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000193,3.79,5.0,0,12.0,77.1,89.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000194,3.11,3.76,0,11.6,81.0,92.6,18.0,0.0,0.0026,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000195,28.66,53.76,0,-7.2,97.4,90.2,8.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000196,8.64,14.4,0,4.7,93.2,97.9,6.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000197,3.34,4.18,0,2.4,90.8,93.2,2.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000198,55.23,84.66,0,-10.5,99.9,89.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000199,35.87,65.72,0,14.4,75.1,89.5,11.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000200,8.17,13.44,0,1.2,86.6,87.8,12.0,0.0,0.0027,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000201,16.68,30.9,0,10.6,82.1,92.7,31.0,0.0,0.0099,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000202,95.3,99.22,1,100.0,0.0,100.0,0.0,1.0,0.0,75.0,GHOST_WORK_EXECUTION_DIVERGENCE,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION
MPLADS-000203,31.61,58.7,0,-3.2,99.0,95.8,21.0,0.0,0.0007,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000204,37.25,67.88,0,0.6,86.2,86.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000205,10.43,18.08,0,0.1,91.8,91.9,12.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000206,21.3,40.02,0,-0.6,91.4,90.8,27.0,0.0,0.0033,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000207,14.72,26.84,0,7.6,77.9,85.5,27.0,0.0,0.0113,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000208,29.09,54.44,0,20.5,76.5,97.0,30.0,0.0,0.0098,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000209,6.12,9.42,0,3.4,87.5,90.9,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000210,80.31,96.08,1,46.6,42.4,89.0,240.0,0.0,0.3649,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY
MPLADS-000211,27.95,52.5,0,19.7,74.4,94.1,34.0,0.0,0.0164,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000212,19.75,37.0,0,-8.7,94.0,85.3,18.0,0.0,0.0016,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000213,5.28,7.8,0,15.5,80.8,96.3,14.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000214,7.01,11.2,0,6.9,81.5,88.4,8.0,0.0,0.0034,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000215,7.48,12.12,0,-5.9,92.6,86.7,18.0,0.0,0.0037,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000216,42.09,74.96,0,13.7,72.3,86.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000217,43.64,76.92,0,12.3,78.7,91.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000218,40.07,72.12,0,12.1,85.8,97.9,6.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000219,12.4,22.1,0,9.9,81.3,91.2,27.0,0.0,0.0133,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000220,4.23,5.82,0,8.4,78.7,87.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000221,33.67,62.06,0,10.8,86.4,97.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000222,11.05,19.36,0,16.6,78.2,94.8,29.0,0.0,0.01,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000223,19.52,36.54,0,20.3,73.9,94.2,19.0,0.0,0.0018,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000224,2.95,3.5,0,9.8,76.8,86.6,11.0,0.0,0.004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000225,37.44,68.18,0,7.1,84.0,91.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000226,0.38,0.1,0,7.6,85.1,92.7,6.0,0.0,0.0017,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000227,24.23,45.7,0,12.6,75.4,88.0,31.0,0.0,0.0038,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000228,27.33,51.38,0,-0.1,95.2,95.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000229,6.68,10.54,0,19.3,74.7,94.0,10.0,0.0,0.0015,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000230,22.61,42.58,0,-2.4,98.5,96.1,29.0,0.0,0.0029,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000231,78.75,95.18,1,9.6,84.4,94.0,7.0,0.0,0.0002,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-000232,42.14,75.04,0,3.8,83.8,87.6,33.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000233,46.62,80.08,0,15.5,82.3,97.8,32.0,0.0,0.0338,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000234,47.32,80.78,0,-6.6,98.9,92.3,27.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000235,14.83,27.08,0,9.9,76.4,86.3,3.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000236,19.79,37.08,0,17.6,78.9,96.5,9.0,0.0,0.0031,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000237,10.06,17.32,0,-4.1,91.1,87.0,18.0,0.0,0.0033,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000238,22.09,41.54,0,23.1,72.1,95.2,5.0,0.0,0.0013,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000239,28.83,54.02,0,0.9,94.7,95.6,29.0,0.0,0.011,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000240,20.38,38.24,0,16.1,74.6,90.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000241,8.84,14.8,0,-1.2,94.6,93.4,20.0,0.0,0.004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000242,46.66,80.14,0,14.3,74.2,88.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000243,8.9,14.92,0,19.4,73.4,92.8,20.0,0.0,0.004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000244,20.42,38.34,0,4.6,89.0,93.6,29.0,0.0,0.0075,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000245,46.03,79.52,0,-10.2,98.9,88.7,18.0,0.0,0.0003,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000246,15.52,28.52,0,1.0,90.8,91.8,24.0,0.0,0.0056,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000247,10.45,18.12,0,-2.6,96.9,94.3,17.0,0.0,0.004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000248,71.0,91.36,0,55.9,30.6,86.5,19.0,0.0,0.0173,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000249,5.54,8.34,0,9.3,88.2,97.5,19.0,0.0,0.0044,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000250,78.16,94.94,0,82.0,16.1,98.1,6.0,0.0,0.0049,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION,INSPECTION_DOCUMENTATION_DEFICIT
MPLADS-000251,20.64,38.78,0,3.5,93.6,97.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000252,27.94,52.48,0,24.5,70.9,95.4,10.0,0.0,0.0034,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000253,42.08,74.92,0,19.5,72.3,91.8,33.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000254,51.88,83.46,0,-2.8,91.3,88.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000255,76.53,94.44,0,74.4,20.1,94.5,14.0,0.0,0.0099,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000256,19.41,36.34,0,-9.5,96.2,86.7,7.0,0.0,0.0011,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000257,47.23,80.68,0,-6.1,99.8,93.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000258,69.34,90.0,0,62.1,31.1,93.2,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000259,27.65,51.92,0,3.2,85.9,89.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000260,2.16,2.16,0,14.2,80.8,95.0,5.0,0.0,0.001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000261,49.04,82.06,0,7.3,78.8,86.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000262,14.56,26.52,0,16.3,73.5,89.8,3.0,0.0,0.0011,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000263,31.9,59.18,0,21.3,75.0,96.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000264,24.33,45.9,0,-4.8,92.1,87.3,28.0,0.0,0.0015,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000265,33.12,61.14,0,-6.5,95.0,88.5,32.0,0.0,0.0123,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000266,81.12,96.6,1,10.4,82.4,92.8,13.0,0.0,0.0056,0.0,INSPECTION_DOCUMENTATION_DEFICIT,NONE,NONE
MPLADS-000267,95.7,99.28,1,100.0,0.0,100.0,0.0,1.0,0.0,75.0,GHOST_WORK_EXECUTION_DIVERGENCE,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION
MPLADS-000268,9.16,15.46,0,18.1,76.4,94.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000269,16.95,31.46,0,-6.0,94.7,88.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000270,20.66,38.82,0,19.7,74.8,94.5,13.0,0.0,0.0036,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000271,72.91,92.6,0,58.1,30.4,88.5,25.0,0.0,0.0359,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000272,20.09,37.7,0,-8.0,96.8,88.8,24.0,0.0,0.0047,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000273,68.73,89.54,0,64.5,25.2,89.7,15.0,0.0,0.0124,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000274,9.98,17.16,0,17.7,73.7,91.4,9.0,0.0,0.0014,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000275,21.22,39.86,0,4.4,90.7,95.1,30.0,0.0,0.0019,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000276,22.28,41.9,0,19.7,73.0,92.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000277,7.4,11.96,0,10.2,76.3,86.5,9.0,0.0,0.0026,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000278,28.25,53.0,0,16.1,73.0,89.1,26.0,0.0,0.01,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000279,8.72,14.56,0,-1.5,96.3,94.8,14.0,0.0,0.002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000280,6.47,10.12,0,6.3,89.2,95.5,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000281,15.8,29.1,0,4.6,81.2,85.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000282,22.68,42.72,0,18.2,73.3,91.5,21.0,0.0,0.0021,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000283,7.06,11.3,0,15.4,79.7,95.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000284,14.21,25.8,0,1.6,84.9,86.5,26.0,0.0,0.0091,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000285,44.45,77.92,0,25.7,70.3,96.0,34.0,0.0,0.0152,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000286,40.13,72.22,0,26.6,71.4,98.0,23.0,0.0,0.0109,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000287,40.49,72.68,0,18.4,78.0,96.4,19.0,0.0,0.0004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000288,74.18,93.34,0,59.9,28.0,87.9,7.0,0.0,0.0136,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000289,17.12,31.78,0,3.4,87.3,90.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000290,0.75,0.38,0,5.4,83.3,88.7,5.0,0.0,0.0011,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000291,1.46,1.1,0,12.3,79.9,92.2,12.0,0.0,0.0041,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000292,5.09,7.46,0,0.1,93.0,93.1,17.0,0.0,0.0044,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000293,21.55,40.52,0,14.2,80.1,94.3,28.0,0.0,0.0051,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000294,38.72,70.16,0,-2.1,95.1,93.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000295,48.53,81.68,0,14.1,72.2,86.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000296,18.91,35.34,0,-1.9,98.5,96.6,7.0,0.0,0.0014,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000297,27.17,51.12,0,-2.0,96.8,94.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000298,55.47,84.72,0,48.4,89.5,137.9,33.0,0.0,0.0049,50.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000299,35.69,65.38,0,-1.6,88.0,86.4,18.0,0.0,0.0172,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000300,0.93,0.56,0,9.6,79.0,88.6,4.0,0.0,0.0008,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000301,22.84,42.98,0,1.1,88.5,89.6,31.0,0.0,0.0022,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000302,46.19,79.74,0,20.1,77.4,97.5,33.0,0.0,0.037,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000303,39.61,71.44,0,-5.9,93.7,87.8,10.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000304,42.61,75.6,0,12.1,84.1,96.2,29.0,0.0,0.0298,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000305,70.44,91.0,0,52.7,32.6,85.3,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000306,7.41,11.98,0,-0.6,85.6,85.0,16.0,0.0,0.0039,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000307,20.8,39.06,0,11.5,86.3,97.8,28.0,0.0,0.0068,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000308,22.03,41.44,0,0.2,91.0,91.2,29.0,0.0,0.0072,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000309,30.9,57.48,0,-5.0,97.0,92.0,25.0,0.0,0.0087,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000310,31.66,58.78,0,12.5,75.7,88.2,5.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000311,33.5,61.76,0,-2.1,99.6,97.5,3.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000312,40.08,72.14,0,15.2,78.7,93.9,16.0,0.0,0.017,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000313,96.6,99.56,1,100.0,0.0,100.0,0.0,1.0,0.0,75.0,GHOST_WORK_EXECUTION_DIVERGENCE,SEVERE_PHYSICAL_FINANCIAL_GAP,ABANDONED_WORK_SUSPICION
MPLADS-000314,23.86,44.98,0,22.3,70.5,92.8,9.0,0.0,0.0027,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000315,11.21,19.7,0,7.2,87.8,95.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000316,46.29,79.86,0,14.0,81.8,95.8,33.0,0.0,0.0352,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000317,33.42,61.64,0,6.1,84.0,90.1,14.0,0.0,0.0139,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000318,37.18,67.8,0,-2.6,93.4,90.8,14.0,0.0,0.0124,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000319,6.7,10.58,0,16.0,81.6,97.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000320,77.95,94.86,0,79.7,70.4,150.1,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-000321,81.21,96.64,1,48.2,46.3,94.5,240.0,0.0,0.3457,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,EXTREME_DURATION_OVERRUN,STALLED_EXECUTION_TRAJECTORY
MPLADS-000322,49.57,82.36,0,3.4,83.2,86.6,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000323,16.48,30.48,0,17.0,79.8,96.8,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000324,5.82,8.84,0,7.0,79.1,86.1,2.0,0.0,0.0005,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000325,1.23,0.86,0,3.5,87.9,91.4,2.0,0.0,0.0004,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000326,12.05,21.4,0,20.7,73.3,94.0,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000327,61.69,86.44,0,54.5,82.9,137.4,4.0,0.0,0.0001,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-000328,66.3,88.14,0,29.0,21.3,50.3,5.0,0.0,0.0105,0.0,ELEVATED_PROGRESS_VOLATILITY,NONE,NONE
MPLADS-000329,21.46,40.34,0,22.1,74.5,96.6,14.0,0.0,0.0045,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000330,73.62,92.98,0,74.6,22.3,96.9,5.0,0.0,0.0042,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000331,48.89,81.92,0,20.2,76.2,96.4,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000332,4.68,6.68,0,6.6,87.8,94.4,22.0,0.0,0.0047,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000333,57.8,85.18,0,54.0,94.7,148.7,4.0,0.0,0.0006,75.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000334,3.35,4.2,0,16.0,78.6,94.6,15.0,0.0,0.0022,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000335,45.8,79.2,0,-10.1,97.2,87.1,5.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000336,28.81,54.0,0,4.5,84.8,89.3,6.0,0.0,0.0001,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000337,36.4,66.56,0,11.6,75.5,87.1,11.0,0.0,0.0002,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000338,9.32,15.8,0,2.7,87.1,89.8,18.0,0.0,0.0021,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000339,18.82,35.18,0,-5.1,90.5,85.4,24.0,0.0,0.0049,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000340,11.39,20.08,0,18.6,74.7,93.3,18.0,0.0,0.0033,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000341,40.89,73.3,0,7.4,86.7,94.1,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000342,36.66,66.98,0,0.2,96.0,96.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000343,12.2,21.7,0,4.7,91.5,96.2,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000344,70.33,90.94,0,66.6,24.4,91.0,15.0,0.0,0.0081,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000345,6.41,9.98,0,14.2,77.1,91.3,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000346,7.8,12.72,0,15.4,77.3,92.7,0.0,0.0,0.0,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
MPLADS-000347,69.2,89.9,0,64.1,30.7,94.8,0.0,0.0,0.0,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,INSPECTION_DOCUMENTATION_DEFICIT,NONE
MPLADS-000348,60.46,86.02,0,60.3,83.5,143.8,6.0,0.0,0.0002,75.0,SEVERE_PHYSICAL_FINANCIAL_GAP,NONE,NONE
MPLADS-000349,21.58,40.58,0,19.2,75.4,94.6,28.0,0.0,0.0103,0.0,NORMAL_EXECUTION_PROGRESS,NONE,NONE
